name,coordinates,sensors,latitude,longitude
"Alipur, Delhi - DPCC","{'latitude': 28.815329, 'longitude': 77.15301}","[{'id': 12235693, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 19939, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 12235694, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 19948, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 12235695, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14340882, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 12235696, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 19950, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12235697, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19936, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 12235698, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 19935, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 12235699, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 19912, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 12235700, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 12235701, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14340883, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14340884, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.815329,77.15301
"Dr. Karni Singh Shooting Range, Delhi - DPCC","{'latitude': 28.498571, 'longitude': 77.26484}","[{'id': 19925, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 12235006, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 12235007, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 19930, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 12235008, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14340740, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 19917, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12235009, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12235010, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19941, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 12235011, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 19919, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 12235012, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 19943, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 12235013, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 12235014, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14340741, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14340742, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.498571,77.26484
"Arya Nagar, Bahadurgarh - HSPCB","{'latitude': 28.6701, 'longitude': 76.9254}","[{'id': 19940, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 14233899, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 14233900, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 19945, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 14233901, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14341893, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 14233902, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 19931, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 14233903, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19928, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19922, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14233904, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14233905, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 19920, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 14233906, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 14233907, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14341894, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14341895, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.6701,76.9254
"Vivek Vihar, Delhi - DPCC","{'latitude': 28.672342, 'longitude': 77.31526}","[{'id': 12235128, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 19926, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 12235129, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 12235130, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 19929, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 14340778, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 19932, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12235131, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 19933, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 12235132, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 12235133, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 19934, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 12235134, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 12235135, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 19938, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 12235136, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14340779, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14340780, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.672342,77.31526
"H.B. Colony, Bhiwani - HSPCB","{'latitude': 28.806223, 'longitude': 76.141105}","[{'id': 19966, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 12251159, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 12251160, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 19967, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 12251161, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14341899, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 19969, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12251162, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12251163, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19970, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 12251164, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 19972, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 12251165, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 19974, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 12251166, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 12251167, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14341900, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14341901, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.806223,76.141105
"General Hospital, Mandikhera - HSPCB","{'latitude': 27.9002, 'longitude': 76.9938}","[{'id': 19990, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 14216050, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 14216051, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 19984, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 14216052, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14341914, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 14216053, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 20072, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 19973, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 14216054, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19983, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14216055, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14216056, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 14216057, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 19999, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 14216058, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14341915, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14341916, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",27.9002,76.9938
"Municipal Corporation Office, Dharuhera -  HSPCB","{'latitude': 28.2068, 'longitude': 76.7997}","[{'id': 20100, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 14291086, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 14291087, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 14291088, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 20045, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 14340888, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 14291089, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 20044, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 14291090, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 20060, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 19985, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14291091, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14291092, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 20078, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 14291093, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 14291094, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14340889, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14340890, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.2068,76.7997
"Murthal, Sonipat - HSPCB","{'latitude': 29.0272, 'longitude': 77.0621}","[{'id': 19989, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 14258138, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 14258139, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 14258140, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 20035, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 14341887, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 20082, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 14258141, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 14258142, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 20056, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 20013, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14258143, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14258144, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 20066, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 14258145, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 14258146, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14341888, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14341889, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",29.0272,77.0621
"Sector-2 IMT, Manesar - HSPCB","{'latitude': 28.360699, 'longitude': 76.93609}","[{'id': 14250040, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 20014, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 14250041, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 20012, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 14250042, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14341884, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 20011, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 14250043, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 14250044, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 20009, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 20006, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14250045, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 14250046, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 14250047, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 20003, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 14250048, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14341885, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14341886, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.360699,76.93609
"Jawaharlal Nehru Stadium, Delhi - DPCC","{'latitude': 28.58028, 'longitude': 77.233829}","[{'id': 12235033, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'display_name': 'CO'}}, {'id': 20015, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'display_name': 'CO mass'}}, {'id': 12235034, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'display_name': 'NO'}}, {'id': 20017, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'display_name': 'NO₂ mass'}}, {'id': 12235035, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'display_name': 'NO₂'}}, {'id': 14340749, 'name': 'nox ppb', 'parameter': {'id': 23, 'name': 'nox', 'units': 'ppb', 'display_name': 'NOX'}}, {'id': 20018, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12235036, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'display_name': 'O₃ mass'}}, {'id': 12235037, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 20019, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'display_name': 'PM10'}}, {'id': 12235038, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 20020, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'display_name': 'PM2.5'}}, {'id': 12235039, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'display_name': 'RH'}}, {'id': 20021, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'display_name': 'SO₂ mass'}}, {'id': 12235040, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'display_name': 'SO₂'}}, {'id': 12235041, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'display_name': 'Temperature (C)'}}, {'id': 14340750, 'name': 'wind_direction deg', 'parameter': {'id': 22, 'name': 'wind_direction', 'units': 'deg', 'display_name': 'Wind direction'}}, {'id': 14340751, 'name': 'wind_speed m/s', 'parameter': {'id': 34, 'name': 'wind_speed', 'units': 'm/s', 'display_name': 'Wind speed'}}]",28.58028,77.233829
